"C3","C4","CZ","EMG","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
0.00859,0.00937,0.01041,0.0067,1.02726,0.00765,0.00586,0.00675,0.00619,0.00617,0.00796,0.00235,0.00718,0.00785,0.00853,0.00832,0.00846,0.00329,0.00562,0.00597,0.00626,0.00646
0.00771,0.00803,0.00852,0.01001,0.6705,0.00773,0.00874,0.00904,0.00777,0.00863,0.00783,0.00225,0.00617,0.00826,0.00732,0.00785,0.008,0.0038,0.00714,0.0072,0.0063,0.00642
0.01175,0.01105,0.01302,0.03059,0.44463,0.01496,0.01679,0.0141,0.01556,0.01748,0.01298,0.00293,0.00823,0.00966,0.00943,0.00931,0.00968,0.00442,0.01056,0.00964,0.00755,0.00745
0.00805,0.00791,0.00921,0.01233,0.71657,0.00806,0.00915,0.00907,0.00941,0.0089,0.00796,0.00251,0.008,0.0083,0.00775,0.00783,0.00785,0.00364,0.00693,0.0076,0.00654,0.00691
0.00707,0.00752,0.00736,0.00801,1.50189,0.00611,0.00642,0.00558,0.00641,0.00597,0.00607,0.00194,0.00595,0.00595,0.00714,0.0064,0.00703,0.003,0.0054,0.00566,0.00568,0.00517
0.01165,0.01326,0.01654,0.01267,0.80258,0.01259,0.00993,0.01048,0.00935,0.00943,0.01304,0.00233,0.00646,0.00769,0.00914,0.00909,0.01023,0.00342,0.00739,0.00833,0.00655,0.00722
0.01936,0.01815,0.0245,0.03213,0.67874,0.01954,0.01662,0.01451,0.01691,0.01834,0.02751,0.0029,0.01195,0.01265,0.01414,0.01295,0.0152,0.00446,0.01091,0.01115,0.0098,0.01093
0.01064,0.01076,0.01155,0.02291,0.85293,0.00969,0.01277,0.01255,0.00939,0.01006,0.00984,0.00221,0.00957,0.01133,0.01026,0.00993,0.01064,0.0039,0.0101,0.00955,0.00885,0.00936
0.01059,0.00992,0.01108,0.00874,1.14993,0.00977,0.00838,0.00883,0.00853,0.00803,0.00932,0.00217,0.00689,0.00762,0.00895,0.00781,0.00893,0.00319,0.00809,0.00771,0.00717,0.00619
0.0117,0.01338,0.01317,0.01015,0.73689,0.01203,0.00976,0.00916,0.01101,0.02084,0.01221,0.00237,0.00874,0.00974,0.0106,0.01164,0.01185,0.0038,0.00834,0.00769,0.00787,0.00761
0.01395,0.01327,0.01653,0.03727,0.559,0.01323,0.01422,0.01326,0.01334,0.01436,0.01709,0.00332,0.01049,0.01238,0.01037,0.01114,0.01207,0.00501,0.00992,0.01169,0.00779,0.00933
0.01016,0.00954,0.01029,0.0256,0.88084,0.00911,0.01134,0.0113,0.0102,0.00958,0.00923,0.00231,0.00811,0.01041,0.00906,0.00918,0.00959,0.00401,0.00916,0.0095,0.00777,0.00765
0.1383,0.0474,0.07051,0.00715,5.05604,0.09496,0.02383,0.02588,0.09262,0.29977,0.06586,0.00236,0.0384,0.06682,0.22756,0.03654,0.04012,0.00627,0.01547,0.03871,0.00871,0.03416
0.00968,0.00894,0.01049,0.03939,0.49366,0.00935,0.00901,0.0107,0.00948,0.00896,0.00894,0.00235,0.00746,0.00724,0.08248,0.00595,0.00732,0.00284,0.0081,0.00595,0.00722,0.00561
0.0109,0.00703,0.00842,0.08904,0.50069,0.00639,0.00795,0.00725,0.00748,0.00773,0.00681,0.00207,0.00634,0.00587,0.57168,0.00648,0.00857,0.00253,0.00851,0.00482,0.00798,0.00497
0.01403,0.00691,0.00695,0.03742,0.48867,0.00677,0.00609,0.00755,0.00783,0.00687,0.00667,0.00172,0.00626,0.00583,0.17348,0.00593,0.00627,0.0027,0.00605,0.00468,0.00658,0.00423
