"C3","C4","CZ","EMG","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
4.20639,4.59474,5.61461,4.46404,2.3171,3.81464,1.77877,3.82854,3.00095,3.54305,4.00636,0.67056,2.81745,2.74168,4.26003,4.0513,3.96789,0.83304,1.59811,3.73855,2.80779,2.87507
5.72036,5.03915,5.07147,60.94284,2.92134,5.35257,2.13642,3.99064,11.30084,8.78126,4.3905,0.84649,3.46847,3.06004,7.10361,5.53174,6.02621,0.8421,1.6899,3.39086,2.31611,2.71687
4.40645,3.99887,5.11635,4.64772,1.53397,2.73067,1.09277,2.27776,2.2133,2.93938,2.89188,0.5073,2.87865,2.42623,3.5971,4.76336,4.31919,0.62659,1.0732,2.02785,1.42825,2.16288
2.83556,3.23181,3.11019,2.42652,1.02257,1.96904,0.9269,1.34914,0.81434,1.35822,1.94791,0.3647,2.63715,1.94656,2.71697,3.50423,3.13904,0.50482,0.93936,1.31343,0.92199,1.54569
1.10034,1.0644,1.14184,0.33525,1.02737,1.01834,0.63476,0.71037,0.9553,1.14648,1.26164,0.29073,1.53726,1.33825,0.97656,1.23431,1.08013,0.38862,0.52228,0.55231,0.56596,0.61112
1.77342,1.67479,2.19836,0.20171,2.01892,1.73632,0.91675,1.14871,1.76583,1.74572,2.30368,0.38992,2.06083,1.61109,1.86726,1.82487,1.71666,0.54703,0.7229,0.83987,1.22743,1.03004
1.7078,1.39839,1.64898,0.18621,1.49144,1.72527,0.76827,1.21343,1.26044,1.65247,1.71387,0.36947,1.17914,1.24885,1.37789,1.70044,1.56845,0.54568,0.57776,0.8792,1.24427,0.83547
1.59894,1.46498,1.74654,0.12075,1.09852,0.95526,0.65205,0.7004,0.8743,0.89604,1.40137,0.31475,1.36596,0.95322,1.52265,1.56303,1.73232,0.4303,0.63607,0.68029,0.84802,0.83087
1.47392,1.26394,1.67546,0.13996,1.52834,1.36138,0.88518,0.72647,0.92997,1.01259,1.37826,0.38395,1.0589,0.74614,1.37321,1.04758,1.03803,0.3657,0.7082,0.59236,0.57504,0.56873
1.98022,1.54346,1.53173,0.1573,1.73295,1.88522,0.7998,0.924,1.14051,1.25739,1.87457,0.34026,1.15279,0.91911,1.54167,1.42773,1.43488,0.38921,0.79867,0.69698,0.70667,0.79443
1.29779,1.10067,1.36514,0.15443,1.64805,0.95079,0.85283,0.59507,1.15822,0.97492,1.71249,0.34297,0.8343,0.85205,0.93289,1.0007,1.09757,0.31353,0.49123,0.4746,0.47615,0.55181
1.27865,1.2017,1.46704,0.12229,1.19375,1.22416,0.60971,0.73319,0.96869,1.05315,1.54622,0.27374,1.43661,1.45836,1.34551,1.25156,1.44748,0.36466,0.48994,0.58224,0.76085,0.94301
1.49701,1.40032,1.91117,5.94608,1.00356,1.23878,0.76684,0.79296,0.89232,1.03571,1.55339,0.39178,1.58591,1.38084,1.57526,1.75221,1.80691,0.35587,0.47814,0.98901,1.10735,0.95626
1.43548,1.51732,1.76033,3.34591,0.80294,1.00765,0.83583,0.81585,0.79157,0.93616,1.30161,1.02385,1.62706,1.30223,1.49661,1.87842,1.60546,0.52784,0.53789,0.62105,0.75343,1.00501
1.253,1.15449,1.47635,0.31909,0.91227,1.29085,0.72964,1.38362,0.89432,1.2564,1.27168,0.54151,1.30042,1.12942,1.41392,1.27047,1.42523,0.50222,0.5073,0.83074,0.6479,0.75806
1.78835,1.52833,1.92312,0.1465,1.15879,1.31266,0.74389,1.09075,0.97921,1.24773,1.5675,0.43203,1.37234,1.3167,1.4885,1.39557,1.67519,0.40549,0.71257,0.65221,0.69175,0.89117
1.78328,1.56275,2.12389,0.17238,1.19211,1.15795,0.90452,1.03793,1.04035,1.22431,1.57009,0.63715,1.84118,1.29829,1.75662,2.18423,2.22868,0.51204,0.64376,0.67625,0.95026,1.00668
1.40833,1.09694,1.49352,0.13993,0.94381,0.98353,0.90259,1.22757,0.96955,1.14973,1.14096,1.3864,1.31076,0.99359,1.619,1.33888,1.55586,0.72086,0.59776,0.6047,1.14025,0.75285
1.45568,1.24927,1.87344,0.94984,1.13694,1.19135,0.78229,1.434,1.04799,1.55166,1.45356,0.95652,1.12227,1.0455,1.2166,1.43345,1.46083,0.61653,0.55742,0.61786,0.69832,0.76104
2.20943,1.66201,2.31846,0.78754,1.22171,1.45014,0.86565,1.46645,1.15136,1.46534,2.08796,0.95814,1.7777,1.17976,1.79868,1.7404,1.97289,0.64193,0.61324,0.85105,0.72021,0.90442
1.83418,1.26932,1.67156,0.43312,0.96582,0.9207,0.67583,1.14126,0.91309,1.08864,1.33453,0.50812,1.25718,1.09578,1.72779,1.41035,1.3709,0.56823,0.54965,0.66901,0.92926,0.78063
1.87079,1.58332,2.06895,0.13186,1.22236,1.34826,0.87593,1.24057,1.13282,1.43496,1.78804,0.90908,1.48511,1.5912,1.69644,1.74059,1.99428,0.69463,0.70492,0.77529,1.27965,1.00121
1.63176,1.65985,1.6808,0.14149,1.09375,1.35136,1.11757,1.21613,1.21497,1.36907,1.5866,1.65842,1.47749,1.40207,1.47452,1.86135,1.4535,0.82577,0.56812,0.90673,0.85062,1.1535
2.29776,1.29207,1.71522,0.11149,1.42544,1.58324,0.98421,1.61782,1.19995,1.82353,1.79273,0.97957,1.81839,1.37125,2.46888,1.22733,1.75124,0.87905,0.67134,0.66505,0.85865,0.7655
2.42654,2.09393,2.54356,0.10989,1.71288,1.65876,0.98059,1.0058,1.45295,1.44612,2.27245,0.52809,2.44965,1.99303,2.37969,2.36462,2.3861,0.43601,0.76024,0.69144,1.19992,1.18243
2.13937,2.06878,2.02139,0.10266,1.71077,1.94818,0.79766,1.25452,1.21858,1.62618,2.35784,0.34853,2.21725,1.74411,2.08519,2.01559,1.80808,0.52978,0.74416,0.7658,1.61041,0.8909
1.54437,1.45306,1.35102,0.11098,1.45422,1.72875,0.903,0.93032,1.04767,1.25626,1.30695,0.34519,1.7183,1.157,1.62337,2.05439,1.64082,0.34857,0.62565,0.51782,0.66961,0.98471
1.30362,0.79831,1.09406,0.10877,0.86513,0.92211,0.50176,0.57936,0.62009,0.78853,1.13505,0.25165,0.79576,0.67636,1.26934,0.89757,1.01092,0.33011,0.6022,0.47224,0.6773,0.50005
1.05417,1.12914,1.25429,0.1126,0.83431,1.17547,0.54287,0.83639,0.74066,1.03043,1.19485,0.25561,1.30667,1.1264,1.25838,1.24115,1.26094,0.3984,0.51815,0.59655,1.01046,0.61898
1.78268,1.19166,1.67052,0.19565,1.84909,1.76816,1.09503,1.08808,1.34092,1.59063,1.81308,0.49798,1.91052,1.01548,1.67466,1.49326,1.34203,0.56834,0.81418,0.64591,1.33494,0.82215
2.05729,2.12584,2.72647,0.13862,1.85211,2.29927,1.25093,1.58767,1.16022,1.79596,2.33801,0.48236,1.93549,2.13814,2.32382,3.37098,3.02362,0.86937,1.12114,0.9621,1.07532,1.4334
1.21384,1.32359,1.29788,0.15174,0.83762,1.2507,0.56742,1.02806,0.53348,1.04144,1.37793,0.30752,0.95189,0.77123,1.10698,1.47824,1.26411,0.56068,0.76795,0.81016,0.70028,0.76489
1.01345,0.73407,1.0622,0.10422,0.76007,0.72686,0.45337,0.43877,0.64192,0.73182,1.05179,0.22714,1.03297,0.89334,1.00671,0.88433,1.00663,0.31469,0.49097,0.44438,0.71449,0.56112
1.23354,1.17009,1.48588,0.18315,1.31932,1.45388,0.6211,0.90642,0.82204,1.19467,1.566,0.24298,1.22719,0.95405,1.14921,1.14944,1.28189,0.3639,0.53346,0.65011,1.01604,0.6359
1.66128,1.41977,1.81525,0.28835,1.36701,1.55454,0.82959,1.0623,1.19631,1.5245,1.79253,0.35497,2.27099,1.47606,2.31826,2.72529,2.56008,0.43868,0.69007,0.82791,1.29831,1.28964
1.65985,1.26482,1.45821,0.11172,0.77329,0.95811,0.40859,0.6336,0.75452,0.86161,1.18489,0.22351,1.01119,0.82613,1.74195,1.48099,1.50402,0.35849,0.48768,0.5599,0.6182,0.75201
1.44932,0.98149,1.30908,0.10366,1.03616,1.03435,0.6099,0.68454,0.76847,0.9802,1.21944,0.27458,1.53662,1.01937,1.69039,1.06682,1.45339,0.35843,0.51527,0.56,0.70709,0.62389
1.17691,1.07858,1.23902,0.11495,1.20429,1.14468,0.70211,0.76474,1.38381,1.42619,1.44033,0.40579,1.2854,1.21174,1.22266,1.20009,1.33237,0.43695,0.53655,0.55322,0.81394,0.71137
1.96013,2.20996,1.96646,0.28731,1.93932,3.26995,1.28481,1.97364,1.3511,2.26323,2.42106,0.48993,1.53292,1.64039,2.16086,2.2166,1.90579,0.88956,1.22195,1.29614,1.78327,1.75555
1.79205,1.5633,1.91302,0.20376,1.07531,1.64334,0.79944,1.23321,0.88822,1.2194,1.66053,0.42707,1.48997,1.22279,1.57235,1.70359,1.89185,0.5851,0.65618,1.04618,0.90075,0.99257
2.11842,2.44132,2.47458,0.18803,1.86341,1.80329,0.83752,1.16622,1.36332,1.3925,2.20031,0.47527,1.08402,0.95497,1.7479,1.99635,2.05147,0.50542,0.82445,1.00148,0.77949,1.19334
1.24918,0.88393,1.18706,0.14972,0.77159,0.87411,0.50736,0.607,0.61692,0.72417,0.97469,0.23931,1.30327,0.87151,1.30691,1.38343,1.31825,0.33567,0.50448,0.56158,0.59705,0.63139
1.48414,1.6645,1.52455,0.17115,1.29838,1.24516,0.74849,0.89507,0.98841,0.91216,1.35333,0.24777,1.25151,1.11129,1.31259,1.53456,1.21158,0.35468,0.68323,0.77645,1.0339,0.82764
1.57895,1.3388,1.62643,0.15742,1.42203,1.52085,0.77597,0.94663,0.95918,1.25807,1.53659,0.30925,2.25877,2.13858,1.70387,1.46024,1.99239,0.39169,0.62895,0.60859,1.14886,0.76015
2.51404,1.8791,2.15165,0.13003,1.89104,1.65373,1.06816,0.81087,1.33933,1.47082,2.55495,0.43289,1.93744,1.3117,2.816,1.76746,1.88825,0.43526,1.03531,0.60035,1.30084,0.94426
7.50909,9.01189,8.04555,29.01855,37.05901,70.26966,23.70435,49.94871,952.21904,1055.9311,90.30032,2.32743,4.06486,4.37555,5.8312,7.15044,7.01625,18.17948,4.06708,15.68494,5.04528,5.13097
7.17478,7.31153,6.73017,12.85636,26.74263,60.61658,10.49909,46.51285,312.24695,398.68385,24.60688,1.48578,4.3028,4.35321,7.12344,8.31744,6.87693,5.28523,2.73236,13.20765,7.27718,5.30254
4.42011,4.93932,3.25361,0.72468,18.31987,41.70732,9.59797,30.04112,332.92314,264.79833,18.7487,1.03986,2.7504,2.39659,4.08311,4.60066,2.86335,3.83519,2.08487,8.7715,5.41115,2.71672
4.58008,3.84568,4.5576,2.31186,8.82668,22.53117,4.50533,11.72572,94.81522,79.80166,8.54892,0.62732,2.35826,2.29722,4.34872,5.48555,4.35749,1.22237,1.45538,4.28799,5.71584,2.76085
4.02611,4.00232,4.89517,3.30549,10.10423,22.21492,3.64814,7.11661,54.18823,73.38553,12.93115,0.55814,3.89494,2.4372,3.41953,3.67743,3.98589,1.39704,1.51534,3.91652,5.00155,2.82549
5.32396,4.06832,4.85601,1.9487,4.98483,5.44636,2.29136,4.65396,6.92457,7.19142,4.64973,1.11689,3.3664,2.55546,4.47807,4.57351,5.02185,0.94169,1.43476,2.77152,3.62854,2.43204
1.93645,2.43543,1.79214,0.66213,1.39595,1.74365,1.00291,1.52348,1.66374,1.95678,1.56949,0.49773,1.61353,1.13108,2.99193,2.59899,1.75106,0.75612,1.05872,1.84448,1.64758,1.34663
1.58212,1.34255,1.49838,0.472,0.91745,1.92712,0.54624,0.97249,1.02114,2.1532,1.59219,0.21347,1.53926,0.96035,1.50942,1.52195,1.40547,0.43269,0.55422,0.67579,0.69283,0.76646
1.33739,1.25219,1.49299,0.42973,1.08736,0.99935,0.75589,0.90766,0.94826,1.1834,1.42961,0.33198,1.59324,1.60902,1.47769,1.65612,1.54624,0.35286,0.63194,0.84737,1.16294,1.04659
2.37447,1.87467,2.03581,0.55256,1.65408,1.67742,0.90337,1.03705,1.4148,1.67458,2.46443,0.42258,2.24008,1.32691,2.48052,2.16423,2.02279,0.43495,0.96963,1.0233,2.02663,1.24152
1.8512,2.02366,1.87167,1.50891,1.34378,2.01388,1.04817,1.4323,1.06833,1.46524,2.01651,0.23592,1.38533,1.08958,1.78209,1.46046,1.63934,0.34597,1.19185,0.902,0.91277,0.81416
1.68645,2.10243,2.13639,0.91222,1.45509,1.98917,0.87896,1.18719,0.96306,1.39915,2.09607,0.30005,1.01103,0.96264,1.21123,1.61195,1.34582,0.50333,0.98778,0.86299,0.85661,0.79655
1.40107,1.62743,1.73939,0.74151,1.98835,1.55023,0.99002,0.98927,1.43116,1.43726,2.12325,0.36779,1.0435,1.00516,0.98502,1.3861,1.11898,0.37233,0.64002,0.78919,0.62122,0.88396
2.07635,2.12986,2.77682,0.36112,1.71359,2.39602,0.93738,1.39488,1.51117,1.94828,2.38573,0.46589,1.73958,1.75349,1.68642,2.37872,2.68549,0.49334,0.595,0.89672,0.74731,0.91321
1.43515,1.57424,1.62523,0.19014,1.43704,1.44097,0.67716,0.81089,0.95797,1.14656,1.67429,0.25843,1.31822,1.22995,1.06943,1.23166,1.26653,0.34749,0.54929,0.59408,0.74343,0.69219
1.63894,2.22612,1.94608,0.15107,2.03048,2.29041,0.90093,0.98246,1.4115,1.80411,2.69966,0.30797,1.41779,1.52098,1.48787,1.63459,1.67765,0.37666,0.73562,0.70993,1.29133,0.75567
2.14676,1.92804,2.56695,0.10883,1.27004,1.57201,0.6994,0.98547,0.94543,1.24411,1.90902,0.55234,1.97525,1.25887,1.76265,1.58622,1.90302,0.49853,0.60718,0.67186,0.89369,0.70189
1.48048,1.31699,1.61081,0.11367,1.10715,1.0793,0.69144,0.90306,0.89837,1.08593,1.56078,0.37077,1.14185,0.95635,1.47668,1.43318,1.47254,0.42484,0.54456,0.60856,0.74389,0.84536
1.25527,1.75035,1.75783,0.11911,0.84617,1.17318,1.04657,1.21288,0.87599,1.09835,1.51235,0.84486,1.69952,1.53327,1.31951,1.85698,1.65583,0.50591,0.64009,0.95402,0.75395,1.25284
1.64542,1.3977,1.97699,0.10693,0.99064,0.98753,0.57202,0.8187,0.95206,1.10347,1.60499,0.36876,1.53244,1.30397,1.70166,1.64398,1.41058,0.36804,0.5793,0.59007,0.94614,0.84049
1.52364,1.89451,1.86148,0.1146,1.03434,1.28113,1.0586,0.89422,1.06077,1.19868,1.44685,1.14595,1.9053,1.84852,1.47407,2.34577,1.9752,0.56257,0.76846,0.80643,1.34546,1.42518
1.3736,1.266,1.64852,0.10548,1.02245,1.03594,1.03215,0.89575,1.29777,1.1375,1.17003,1.27089,1.8253,1.18238,1.24075,1.58302,1.63097,0.85682,0.58744,0.53622,0.58025,0.77522
1.97743,1.65448,2.16078,0.10085,1.25047,1.36714,1.00545,1.1255,1.24355,1.33212,1.60004,1.07551,1.49134,1.11776,1.45002,1.46348,1.71682,0.82322,0.56576,0.64491,0.73736,0.79765
1.51832,1.60718,1.82375,0.12254,0.98951,1.33599,1.20874,1.38964,1.30387,1.502,1.52029,2.37388,1.38631,0.98734,1.31572,1.45706,1.68878,1.31774,0.53382,0.6171,0.74005,0.79791
1.83427,1.71966,2.17483,0.11448,1.26303,1.63497,1.38287,1.3356,1.53655,1.72397,1.72711,2.52675,1.97281,1.62779,1.96812,2.01527,2.16836,1.19267,0.58725,0.68835,1.10965,0.88589
1.09968,1.41592,1.5927,0.12184,0.83254,1.12921,0.70602,1.1915,0.77802,1.14897,1.25107,1.19538,1.14756,1.05062,1.13982,1.37741,1.24611,0.95735,0.50078,0.58597,0.78769,0.77986
1.54961,1.09599,1.63737,0.12129,0.99194,1.06197,1.11831,1.13326,0.95681,1.33306,1.31635,2.51956,0.96554,0.92731,1.3326,1.25302,1.40327,1.27789,0.52209,0.63345,0.638,0.67461
1.75266,1.72909,2.10783,0.13526,2.58946,4.69209,2.69494,8.37059,20.73146,39.01337,4.51335,2.35867,1.78571,1.76587,1.50127,1.92669,1.95756,17.57265,0.87942,1.05852,0.86365,1.00874
1.39167,1.20156,1.38371,0.09612,0.88564,1.06178,0.70794,0.73936,0.88028,1.21661,1.57637,0.37334,1.48657,1.09736,1.57621,1.69386,1.20611,0.59891,0.56609,0.58959,0.90776,0.90635
1.98125,1.53754,1.75884,0.09657,1.01718,1.19561,0.87472,0.8441,0.85445,1.04093,1.41595,0.60958,1.9099,1.65824,2.24988,1.89749,1.91046,0.47142,0.74177,0.64346,1.30482,0.90632
2.52381,1.44654,1.82074,0.11837,1.2581,1.26464,0.81778,0.7277,0.97198,1.11295,1.67316,0.36017,1.86225,1.34888,2.45518,1.88708,2.10861,0.34266,0.71371,0.62214,1.28679,0.89859
1.52565,1.19476,1.33901,0.09351,1.13175,1.37851,0.67576,0.75123,0.91778,1.1886,1.88962,0.304,1.56489,1.09801,2.0278,1.67009,1.37767,0.42913,0.60596,0.55135,0.72997,0.75463
1.25058,1.19622,1.30881,0.10956,0.82955,1.12996,0.69478,0.75787,0.84382,1.2097,1.69371,0.36577,1.57704,1.14509,1.16408,1.73721,1.28302,0.54398,0.49847,0.60992,0.52961,0.87671
0.89684,0.98794,1.09736,0.1108,0.74252,0.7957,0.54423,0.60382,0.6862,0.73393,1.03085,0.38079,1.21456,1.01591,1.22846,1.42115,1.34596,0.46399,0.44941,0.44811,0.69324,0.65286
1.65421,1.81154,1.86898,0.10416,1.1244,1.11226,0.88069,0.7078,0.87816,0.95276,1.41649,0.65789,1.93022,1.33177,1.72572,2.17881,1.95864,0.58225,0.74959,0.82953,1.04001,1.07419
1.60448,1.29545,1.80738,0.76577,0.99143,0.95497,0.67336,0.64902,0.70255,0.84083,1.29036,0.41086,1.30992,1.02705,1.36271,1.50203,1.66955,0.54666,0.57703,0.55117,0.57373,0.76075
1.42151,1.46386,1.80591,0.11431,0.97946,1.31042,1.09292,1.33931,1.01405,1.51401,1.42242,2.45479,1.54965,1.03191,1.35235,1.55368,1.82351,1.8871,0.52003,0.64078,0.63721,0.73063
1.37096,1.40298,1.80056,0.10737,1.03101,1.39957,1.31508,1.84318,1.96721,1.52891,1.51495,3.30235,1.44674,1.15416,1.13756,1.49479,1.55192,2.46578,0.66344,0.77104,0.72558,0.94908
1.63535,1.39311,1.7867,0.10585,1.10547,1.2576,1.45608,1.6659,1.314,1.54676,1.42183,3.7752,1.24652,1.0796,1.59716,1.47384,1.67545,2.35267,0.53979,0.68365,0.68064,0.84129
0.9436,0.9529,1.01417,0.09894,0.64833,0.88511,0.5903,0.71554,0.68809,0.78884,1.02395,0.45112,0.86099,0.79447,0.92019,1.03479,0.93966,0.53993,0.45103,0.4893,0.55203,0.58088
1.19899,1.20778,1.42067,0.1008,0.76218,0.98872,0.52055,0.61788,0.61607,0.8673,1.31364,0.34533,0.88377,0.84993,1.09295,1.23651,1.10502,0.5226,0.56703,0.4809,1.11067,0.67588
1.82008,1.34449,1.71254,0.12152,1.10956,1.14427,0.87121,0.77244,0.88775,1.03601,1.59485,0.66421,1.25481,0.9202,1.9109,1.39775,1.57581,0.58397,0.82476,0.66199,1.27096,0.89392
1.11869,1.09265,1.07641,0.08278,0.91525,0.97825,0.66059,0.60901,0.77363,0.97144,1.25138,0.43403,1.95685,1.00738,1.19178,1.54027,1.18419,0.52393,0.54931,0.56295,0.71051,0.77112
1.21078,1.2284,1.36663,0.10565,1.29636,1.01207,0.86172,0.69414,0.97503,0.92774,1.36098,0.57643,1.62339,0.9715,1.11854,1.24586,1.24255,0.58649,0.55568,0.54899,0.76631,0.67955
0.91664,1.04508,1.11058,0.2846,0.78978,0.8701,0.6003,0.68165,0.73671,0.95394,1.07479,0.57271,1.66225,1.54303,1.24638,1.28712,1.28209,0.57956,0.45884,0.48785,0.91429,0.7142
1.73044,1.72601,2.0343,0.13405,1.28297,1.37893,0.94061,0.89725,1.16517,1.32032,1.75106,0.50549,2.22889,2.00477,2.19997,2.76523,2.59182,0.60387,0.70769,0.70945,1.59091,0.95952
1.49535,1.43353,1.83354,0.10196,0.88421,1.13197,0.61879,0.73915,0.78317,1.06084,1.41258,0.37226,2.3482,1.28374,1.71734,2.03624,2.18221,0.58175,0.50359,0.5915,1.04903,0.90726
1.31528,1.06788,1.24682,0.11125,1.47634,1.35537,0.81629,0.65805,1.03419,1.33299,1.55159,0.405,1.10519,0.84313,1.24214,1.45509,1.26157,0.48907,0.5986,0.46123,0.56191,0.61806
0.98909,1.24576,1.26576,0.11028,1.07986,1.18558,0.66365,0.73267,0.70891,0.92803,1.33785,0.34419,0.97093,0.94344,0.96934,1.31853,1.16516,0.50408,0.39279,0.54033,0.73416,0.6492
1.47328,1.58409,1.61208,0.11857,1.22,1.4548,0.83643,0.85198,0.97963,1.38031,1.85906,0.39169,1.66492,1.25891,1.91398,2.0323,1.95562,0.5427,0.68256,0.61377,1.57069,0.87017
1.11708,1.12966,1.28332,0.14258,1.03697,1.0096,0.68259,0.65789,0.97277,0.9108,1.51887,0.3467,1.47751,1.74885,1.40393,1.64176,1.55103,0.49792,0.46073,0.55481,0.74268,0.80772
0.76636,0.74553,0.80424,0.14059,0.62105,0.79879,0.54911,0.45894,0.53678,0.57881,0.73814,0.30156,0.70435,0.58187,0.69159,0.97942,0.6985,0.42757,0.42934,0.38583,0.37309,0.55742
1.42872,0.79335,0.93854,0.2126,0.91629,1.02,0.50967,0.5682,0.7923,0.87283,1.0748,0.2877,1.37696,0.73344,1.68576,0.90242,1.15941,0.43755,0.5093,0.46443,1.0719,0.59271
2.78441,2.8427,2.27679,29.7012,2.25642,3.0384,1.52098,2.3983,1.80299,2.44676,3.22577,0.77037,1.70546,1.76425,2.38458,2.73483,1.88248,0.74007,1.44764,2.1285,2.00496,1.90729
4.4888,2.58168,3.3488,65.14457,2.2388,3.29427,1.37904,2.43455,2.63694,3.96572,3.33321,0.6707,2.35214,1.92518,4.37343,3.59815,3.34786,0.7882,1.22076,2.18703,1.61356,2.0065
1.33459,1.10246,1.56437,0.28976,0.78539,1.02069,0.69873,0.78368,0.85101,1.06743,1.31641,0.4101,1.46235,1.29407,1.83387,1.79043,1.49636,0.53089,0.60422,0.67751,1.14628,1.08505
1.02171,0.98143,0.95231,0.11307,0.86317,0.91113,0.60158,0.58862,0.80998,0.79185,1.16482,0.35342,1.29553,1.20153,1.21626,1.53733,1.168,0.49602,0.5088,0.56138,0.65947,0.90444
1.02571,1.24692,1.16895,0.15462,0.96942,1.3558,0.67567,0.83078,0.79781,1.02377,1.39274,0.34684,1.24097,1.23319,1.31501,1.25884,1.293,0.53191,0.52707,0.64979,1.0576,0.68466
1.34159,1.2321,1.21035,0.17997,1.06492,1.36554,0.5897,0.98428,0.69287,1.14501,1.20055,0.33431,1.34029,1.15913,1.7063,1.36926,1.34294,0.45797,0.58935,0.72033,1.26798,0.78452
1.19787,1.30602,1.27104,0.36559,1.8188,1.89562,0.83717,1.16403,1.13817,1.76825,1.82309,0.37268,0.7275,0.79765,1.01913,1.11726,1.107,0.66742,0.55172,0.69516,0.55291,0.66534
1.04884,1.08943,1.06194,0.21325,0.82052,1.57275,0.46523,0.90729,0.90388,1.32912,1.38077,0.31571,0.98273,0.74794,1.06482,1.0606,1.0132,0.53666,0.49178,0.60427,0.59419,0.72177
0.89527,0.91517,0.89526,0.15477,0.99006,1.58868,0.58235,1.12253,0.81079,1.15314,1.13199,0.3531,0.89217,0.92437,0.7872,1.15908,0.99729,0.62222,0.41836,0.66429,0.51309,0.68465
1.56646,2.31349,1.99915,0.36542,2.04512,2.11092,0.97629,1.61834,1.49297,1.7495,2.67293,0.39073,1.73702,1.54765,1.76492,1.87303,1.83312,0.53028,0.76601,1.24352,1.45626,1.16358
2.17167,2.29128,2.56994,0.52868,3.08856,2.45848,1.3437,1.95588,2.29661,2.08457,3.1027,0.5743,1.49999,1.31103,3.05827,2.06489,1.99596,0.665,0.85777,1.46272,1.07646,1.20956
1.79243,1.5792,1.64744,0.31398,2.03765,2.01,0.94264,1.67407,1.14474,1.49561,1.73932,0.40337,1.31031,1.02488,1.90027,1.53913,1.67066,0.5821,0.69957,1.4279,0.8929,1.18539
1.02051,1.37349,1.05238,0.18343,1.37683,1.57771,0.78061,1.0804,0.95655,1.49198,1.57939,0.3746,0.94379,0.89222,1.09266,1.00117,0.95324,0.63846,0.55769,0.73484,0.52452,0.69284
1.00867,0.9951,1.02698,0.11774,1.12779,1.02982,0.5374,0.71531,0.68134,0.84743,1.47144,0.27761,0.97788,0.98358,0.92321,0.94975,0.87776,0.47857,0.46494,0.54683,0.52212,0.54909
1.68392,2.0144,1.89597,0.19488,1.43767,1.61535,0.64365,1.17107,0.76563,1.17798,2.71723,0.30328,1.50453,1.61979,1.40641,1.88826,1.6407,0.58701,0.61337,0.93154,1.11582,0.95644
1.54766,1.3204,1.49835,0.19313,1.17195,1.66265,0.76567,0.94571,0.93991,1.54076,2.16427,0.35342,1.56696,1.1184,1.6656,1.23537,1.48227,0.54072,0.5496,0.65545,0.70523,0.71855
1.10886,1.14914,1.29414,0.11362,0.97502,1.27077,0.60241,0.70691,0.79467,1.04883,1.30507,0.35876,1.22908,0.91607,0.91175,1.26812,1.06487,0.4893,0.46051,0.58306,0.57655,0.75769
1.04136,1.35816,1.31339,0.11087,0.91157,1.51004,0.62159,0.85163,0.75263,1.16281,1.30593,0.38127,0.90234,0.93351,1.06168,1.18736,1.15936,0.53512,0.47133,0.64721,0.549,0.68017
1.3609,1.34478,1.80253,0.12033,0.76442,1.06334,0.48389,0.71451,0.6977,0.85926,1.44722,0.33158,1.11856,1.14626,1.20026,1.27023,1.51252,0.5147,0.42762,0.62261,0.76588,0.69762
1.69895,1.44171,2.266,0.11219,0.88341,1.28569,0.61014,1.11028,0.85964,1.24158,1.50126,0.43035,1.66281,1.35984,1.73557,1.63022,2.18239,0.45354,0.60293,0.57762,1.15343,0.73486
1.01287,1.03741,1.20091,0.13872,0.83794,0.79495,0.52598,0.60668,0.76611,0.74866,1.16998,0.33074,1.35659,0.95439,1.0504,1.2568,1.14684,0.47268,0.47733,0.57224,0.70296,0.64048
1.36522,1.30263,1.49598,0.24131,0.95892,1.0454,0.56251,0.93288,0.7239,0.93396,1.1168,0.48776,1.03519,1.08292,1.39199,1.36521,1.64812,0.47975,0.49339,0.63108,0.59651,0.66281
1.18329,1.48567,1.67825,0.12074,0.84998,1.03755,0.60776,0.91436,0.91698,1.05762,1.20374,0.58533,1.76212,1.43924,1.16041,1.98907,1.85463,0.5656,0.44292,0.53776,0.63083,0.84081
1.84188,1.53132,1.90713,0.12543,0.96289,1.2023,1.16152,1.1036,1.25874,1.93158,1.36225,1.01044,2.30586,1.52062,2.7384,2.10441,2.06138,0.96316,0.63313,0.71101,1.50371,1.05162
1.61977,1.4325,1.73714,0.12192,1.06489,1.17438,0.75776,0.93104,0.97638,1.04547,1.48588,0.53057,1.31083,1.16897,2.05914,1.56136,1.45328,0.68014,0.63362,0.6767,1.14704,0.76219
1.61965,1.34233,1.67076,0.11098,0.99776,0.97341,0.73531,0.70612,0.78798,0.89345,1.39593,0.51379,1.04942,0.95092,1.21764,1.1652,1.2502,0.56207,0.71964,0.50908,0.67306,0.60293
1.58769,1.56082,1.86094,0.10545,1.21476,1.52592,0.83587,0.96984,0.9455,1.23553,1.69808,0.62704,1.10506,1.1544,1.40296,1.62483,1.48992,0.54875,0.60717,0.75566,0.79296,0.89893
1.66195,1.76045,2.24207,0.10911,1.4855,2.01687,0.91937,1.23773,1.18265,1.91999,2.37259,0.52732,1.45409,1.36739,1.26411,2.09276,1.76893,0.54422,0.61482,0.75288,1.1571,1.02689
