"C3","C4","CZ","EMG","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
0.00675,0.00765,0.0099,0.013,0.00545,0.6822,0.00407,0.81717,0.00781,0.02971,0.6009,0.00215,0.00488,0.00654,0.05106,0.09612,0.00695,0.00292,0.00464,0.00627,0.00474,0.00658
0.00831,0.0082,0.01047,0.00618,0.01214,0.75284,0.04618,0.75706,0.00816,0.08238,0.72737,0.00204,0.00825,0.00654,0.04928,0.09152,0.00935,0.00227,0.00487,0.00609,0.00579,0.00574
0.00744,0.0089,0.00818,0.02529,0.00549,0.45979,0.00407,0.52044,0.00791,0.02957,0.40503,0.00221,0.00517,0.00718,0.0357,0.08942,0.00775,0.00293,0.00509,0.00878,0.00525,0.00782
0.00953,0.01029,0.01433,0.04093,0.01204,0.58871,0.04622,0.65027,0.00802,0.08139,0.56468,0.00252,0.00706,0.00898,0.03806,0.10594,0.01222,0.00299,0.00616,0.00748,0.00612,0.0075
0.00613,0.00703,0.00841,0.02102,0.00616,0.74277,0.00409,0.95533,0.0082,0.03106,0.60856,0.00149,0.00488,0.00513,0.0408,0.09728,0.00817,0.00231,0.00435,0.0056,0.00519,0.00597
0.00706,0.0082,0.01064,0.00895,0.01177,0.5935,0.04622,0.65804,0.00789,0.08088,0.51799,0.0018,0.00505,0.00569,0.03967,0.08873,0.00754,0.00254,0.00493,0.00644,0.00462,0.00607
0.00685,0.00943,0.0093,0.02972,0.00578,0.53719,0.00409,0.5191,0.00818,0.03223,0.47603,0.00196,0.00519,0.00771,0.04195,0.08621,0.00851,0.0035,0.00503,0.00984,0.00546,0.00888
0.00701,0.00863,0.00961,0.00648,0.01187,0.50277,0.04618,0.47199,0.00773,0.0794,0.39091,0.00184,0.00585,0.00582,0.05024,0.08245,0.00736,0.00276,0.00519,0.00629,0.00503,0.00648
0.0072,0.00627,0.00717,0.0045,0.0062,0.57309,0.00429,0.68446,0.00849,0.03406,0.43623,0.00178,0.0039,0.00482,0.04258,0.10458,0.00578,0.00233,0.0045,0.00523,0.00437,0.00482
0.00535,0.00683,0.00665,0.00452,0.0114,0.56983,0.04604,0.65444,0.00761,0.07825,0.4156,0.00194,0.00427,0.00472,0.04426,0.09784,0.00577,0.00233,0.0045,0.00591,0.00432,0.00495
0.00638,0.00751,0.00785,0.00712,0.00625,0.47037,0.00425,0.5163,0.00847,0.03285,0.41114,0.00186,0.00442,0.00571,0.04309,0.10683,0.00724,0.0025,0.0047,0.00667,0.00468,0.00649
0.00574,0.00693,0.00656,0.00681,0.01132,0.72539,0.04598,0.78216,0.00756,0.0785,0.6519,0.00172,0.00475,0.00544,0.04393,0.09829,0.00714,0.00272,0.00435,0.00576,0.00452,0.00548
0.00587,0.00595,0.00572,0.00415,0.00621,0.55716,0.00429,0.71248,0.00841,0.03316,0.47037,0.00237,0.00497,0.00536,0.04811,0.12515,0.00617,0.00274,0.00528,0.00495,0.00466,0.00478
0.00685,0.00675,0.00841,0.00434,0.01142,0.4833,0.04593,0.47254,0.00756,0.07881,0.43684,0.00588,0.00468,0.00567,0.04341,0.09907,0.00714,0.00784,0.0046,0.00487,0.00491,0.00526
0.00656,0.00685,0.00793,0.0054,0.00621,0.60333,0.00441,0.64792,0.00857,0.03295,0.48972,0.00239,0.00528,0.00519,0.04282,0.10453,0.0072,0.00416,0.00501,0.00583,0.00417,0.00579
0.00542,0.00619,0.00617,0.0031,0.01136,0.63698,0.04589,0.69599,0.00744,0.07883,0.52158,0.00192,0.00401,0.00464,0.05434,0.12046,0.0055,0.0027,0.00431,0.00474,0.00389,0.00528
0.00694,0.0082,0.008,0.00405,0.00643,0.59374,0.00448,0.58597,0.00876,0.03353,0.40969,0.00223,0.00466,0.00503,0.07505,0.10809,0.00775,0.00303,0.00507,0.0062,0.00503,0.00575
0.0066,0.00775,0.00687,0.00784,0.01118,0.67387,0.04585,0.72702,0.00744,0.07837,0.45373,0.00225,0.00438,0.00538,0.05058,0.12644,0.00656,0.0028,0.00464,0.00714,0.00427,0.00675
0.00607,0.00687,0.00673,0.02052,0.00641,0.76011,0.00445,0.96035,0.00869,0.0332,0.55212,0.00196,0.00462,0.0055,0.04383,0.11521,0.00677,0.0027,0.00479,0.00501,0.00475,0.00523
0.00601,0.00632,0.00716,0.01399,0.01128,0.64418,0.04587,0.81451,0.0075,0.07807,0.54981,0.00213,0.00522,0.00566,0.04124,0.11144,0.00656,0.00252,0.00411,0.00577,0.00431,0.00593
0.00607,0.00845,0.00783,0.01011,0.00635,0.44606,0.00452,0.46245,0.00859,0.03363,0.42613,0.00159,0.00458,0.0061,0.02627,0.10948,0.00628,0.00288,0.00417,0.0089,0.00421,0.0071
0.0071,0.00963,0.0106,0.01072,0.01132,0.43066,0.04585,0.45625,0.00756,0.0779,0.32154,0.00196,0.00497,0.00691,0.02601,0.11281,0.00851,0.00237,0.00489,0.00877,0.00501,0.00763
0.00581,0.00611,0.00576,0.00334,0.00629,0.65463,0.00445,0.87128,0.00845,0.03347,0.49465,0.00172,0.00431,0.00439,0.0238,0.11608,0.00601,0.00211,0.00407,0.00486,0.00421,0.00439
0.00476,0.00542,0.00554,0.0036,0.01161,0.73034,0.04604,1.04467,0.00777,0.07925,0.56708,0.00159,0.00415,0.00405,0.03733,0.1007,0.00519,0.00225,0.00425,0.00452,0.0046,0.00456
0.00632,0.00866,0.00798,0.00735,0.00592,0.41463,0.00417,0.55167,0.00841,0.03334,0.36824,0.00174,0.00481,0.006,0.03392,0.11693,0.00778,0.00248,0.0047,0.00774,0.00474,0.00694
0.00695,0.00853,0.00886,0.01046,0.01171,0.6721,0.0462,0.66778,0.00765,0.07887,0.45089,0.00248,0.00554,0.00667,0.03389,0.13906,0.00849,0.0036,0.00491,0.0083,0.00491,0.00775
0.00568,0.00593,0.00533,0.00369,0.00594,0.68233,0.00407,0.92836,0.00857,0.03345,0.52565,0.00239,0.00405,0.00486,0.04132,0.11894,0.00615,0.00237,0.00427,0.00443,0.00395,0.00486
0.00661,0.00685,0.0064,0.02272,0.01177,0.55848,0.04632,0.80771,0.00752,0.07809,0.45901,0.00211,0.00507,0.00534,0.03561,0.10795,0.00679,0.00243,0.00456,0.00655,0.00466,0.0052
0.0065,0.00915,0.00741,0.01137,0.00594,0.49396,0.00406,0.538,0.00873,0.0342,0.3624,0.00186,0.0054,0.00638,0.03896,0.0973,0.00749,0.00274,0.00448,0.00779,0.00511,0.00759
0.00548,0.00693,0.00632,0.00653,0.01173,0.60829,0.0462,0.77365,0.00742,0.07665,0.43987,0.00194,0.00485,0.00534,0.03467,0.10955,0.00642,0.0027,0.00444,0.00658,0.00483,0.00617
0.00485,0.00613,0.00632,0.00384,0.00584,0.65172,0.00415,0.93442,0.00874,0.03589,0.47133,0.00174,0.00495,0.0048,0.02767,0.09892,0.00574,0.00233,0.00417,0.00523,0.00446,0.00488
0.00591,0.00704,0.00716,0.00989,0.01179,0.53834,0.04616,0.56786,0.0074,0.07505,0.43287,0.00205,0.00483,0.0054,0.02669,0.10617,0.00638,0.00272,0.00446,0.00671,0.00464,0.00651
0.0054,0.00837,0.00724,0.01023,0.006,0.57039,0.00417,0.47877,0.00857,0.03745,0.5218,0.00147,0.00493,0.00564,0.03199,0.12042,0.00726,0.00264,0.00454,0.00792,0.00454,0.00747
0.00673,0.00873,0.00792,0.00393,0.01161,0.71697,0.04608,0.96797,0.00769,0.07455,0.57856,0.0018,0.00489,0.00443,0.03584,0.14063,0.00748,0.00256,0.00462,0.00533,0.00462,0.00558
0.00734,0.00933,0.00976,0.00395,0.00596,0.67499,0.00417,0.76644,0.00837,0.03806,0.51781,0.00184,0.00581,0.00683,0.03103,0.13658,0.01058,0.00282,0.00433,0.00597,0.0054,0.0064
0.00712,0.00871,0.00807,0.01378,0.01161,0.49388,0.04618,0.48839,0.00791,0.07373,0.46906,0.00223,0.00564,0.00769,0.02399,0.11013,0.00879,0.00292,0.00534,0.01015,0.00536,0.00827
0.00681,0.00806,0.00808,0.01048,0.00618,0.59583,0.00415,0.61517,0.0083,0.03745,0.51492,0.00186,0.00454,0.00558,0.02552,0.1015,0.00756,0.00301,0.0048,0.00701,0.00439,0.00644
0.00658,0.00646,0.00662,0.00438,0.00759,0.86206,0.01938,0.81478,0.00785,0.04751,0.71929,0.0019,0.00403,0.00378,0.03858,0.09744,0.00593,0.00258,0.00476,0.00474,0.00413,0.00486
0.00673,0.00773,0.00788,0.00618,0.0124,0.8245,0.04619,0.87401,0.00834,0.08306,0.70857,0.00182,0.00462,0.00434,0.0432,0.12669,0.00677,0.00274,0.0047,0.00618,0.00538,0.00556
0.00874,0.00955,0.01162,0.0165,0.0053,0.56017,0.00413,0.59331,0.00769,0.02891,0.44834,0.00252,0.00548,0.00778,0.03563,0.12161,0.00884,0.00251,0.0061,0.00743,0.00546,0.00827
0.01045,0.0124,0.01223,0.01462,0.01224,0.51063,0.0462,0.47561,0.00835,0.08238,0.5114,0.00286,0.00724,0.00877,0.0396,0.13426,0.01219,0.0036,0.00636,0.00921,0.00659,0.00912
0.00736,0.00655,0.00649,0.0064,0.00545,0.74186,0.00406,0.75191,0.00783,0.02997,0.73645,0.00202,0.00599,0.00654,0.04947,0.11134,0.00635,0.00266,0.00499,0.00594,0.00605,0.00556
0.00708,0.0081,0.00937,0.00679,0.01216,0.66026,0.04622,0.47098,0.00824,0.08217,0.7215,0.00217,0.00534,0.00534,0.03314,0.11979,0.00634,0.00264,0.0044,0.00587,0.00458,0.00552
0.01064,0.01222,0.01752,0.01244,0.00545,0.40416,0.00409,0.39291,0.00779,0.02942,0.385,0.00196,0.00573,0.00812,0.03038,0.11496,0.01107,0.00262,0.00507,0.00853,0.0055,0.00763
0.01008,0.00918,0.01697,0.00631,0.01206,0.41214,0.04622,0.38938,0.00812,0.0818,0.36151,0.00211,0.00503,0.00574,0.02881,0.09731,0.01014,0.00254,0.00456,0.00554,0.00513,0.00584
0.00563,0.00539,0.00607,0.00525,0.00575,0.68373,0.00396,0.76937,0.00795,0.03055,0.56569,0.0018,0.00384,0.00491,0.03883,0.10558,0.00611,0.00258,0.00481,0.00456,0.00407,0.0047
0.00698,0.00839,0.00769,0.00386,0.0121,0.52688,0.04628,0.56217,0.00806,0.08125,0.4462,0.00192,0.00509,0.00552,0.04726,0.10835,0.00708,0.00217,0.00454,0.00493,0.0047,0.00583
0.00701,0.00818,0.00853,0.04759,0.00582,0.45339,0.00409,0.48666,0.00818,0.03117,0.37361,0.00194,0.00517,0.00618,0.03818,0.11966,0.00787,0.00272,0.00407,0.00769,0.0045,0.00741
0.00593,0.00726,0.00763,0.00544,0.01179,0.51007,0.0462,0.5615,0.00781,0.0803,0.45301,0.00151,0.00487,0.00454,0.02609,0.12287,0.00666,0.00233,0.00413,0.00544,0.00452,0.00517
0.00591,0.00617,0.00695,0.0036,0.00619,0.76449,0.00427,0.97485,0.00845,0.03344,0.60182,0.0017,0.00515,0.00472,0.0213,0.09563,0.0066,0.00256,0.00507,0.00525,0.00468,0.00534
0.00652,0.00687,0.00788,0.00452,0.01144,0.60765,0.046,0.81862,0.00756,0.07774,0.48139,0.00176,0.00439,0.00517,0.02248,0.10843,0.00613,0.0027,0.00454,0.00499,0.00401,0.0056
0.00747,0.00722,0.00865,0.02702,0.00625,0.619,0.00429,0.6756,0.00843,0.03371,0.43758,0.00307,0.0052,0.0064,0.02176,0.09861,0.00718,0.00405,0.00475,0.00636,0.0052,0.00724
0.00597,0.00665,0.00711,0.01591,0.01126,0.61396,0.046,0.67058,0.00752,0.07843,0.49414,0.00327,0.00542,0.0064,0.02336,0.10939,0.00687,0.0038,0.00452,0.00607,0.00466,0.00652
0.00605,0.00693,0.00722,0.00862,0.00623,0.62653,0.00429,0.74195,0.00849,0.03281,0.49889,0.00241,0.00491,0.0055,0.02524,0.10492,0.00663,0.00325,0.00495,0.00552,0.00483,0.00554
0.00673,0.00835,0.00763,0.03107,0.0114,0.70458,0.04597,0.69493,0.00752,0.07876,0.49746,0.0018,0.00491,0.00608,0.03083,0.11032,0.00732,0.00303,0.00491,0.00599,0.00511,0.00567
0.00609,0.00785,0.00753,0.00528,0.00616,0.53851,0.00437,0.59892,0.00855,0.03281,0.41722,0.00194,0.00476,0.00558,0.03008,0.11779,0.00693,0.00317,0.0046,0.00646,0.00456,0.00564
0.0071,0.0075,0.00779,0.00794,0.01134,0.48552,0.04585,0.59445,0.00742,0.07889,0.43322,0.00184,0.00462,0.00521,0.02871,0.11523,0.00683,0.0026,0.00487,0.00587,0.0046,0.00616
0.00673,0.00796,0.00685,0.00476,0.00633,0.54247,0.00448,0.57802,0.00871,0.0333,0.46881,0.00192,0.00468,0.00534,0.02988,0.10132,0.00749,0.00217,0.00478,0.00571,0.00456,0.00583
0.00638,0.00654,0.00708,0.00813,0.01136,0.57262,0.04581,0.73357,0.00734,0.07825,0.54408,0.002,0.00425,0.00425,0.04221,0.13393,0.00703,0.00194,0.00423,0.00429,0.00425,0.00491
0.00667,0.00708,0.00724,0.00554,0.00639,0.68424,0.00452,0.87387,0.00867,0.03341,0.51675,0.00186,0.00446,0.00475,0.20592,0.11647,0.00667,0.00264,0.00483,0.00513,0.00468,0.00567
0.00706,0.00779,0.00748,0.00634,0.01124,0.74923,0.04583,0.62774,0.00752,0.0785,0.51161,0.00272,0.0052,0.00645,0.6298,0.10345,0.00687,0.00317,0.00438,0.00636,0.00493,0.00579
0.00642,0.00863,0.00787,0.03423,0.00639,0.76306,0.0045,0.77296,0.00857,0.03351,0.6792,0.00221,0.00569,0.0056,0.66672,0.1127,0.00761,0.00344,0.00483,0.00757,0.00544,0.00747
0.00632,0.00838,0.00685,0.02975,0.0112,0.96915,0.04583,1.03747,0.00759,0.0778,0.89269,0.00241,0.00591,0.00585,0.45269,0.11364,0.00853,0.00307,0.0046,0.00548,0.00544,0.0063
0.00779,0.013,0.00923,0.03633,0.00641,0.78539,0.00446,0.86714,0.00855,0.03367,0.69811,0.00211,0.00579,0.00665,0.13805,0.11659,0.00935,0.00381,0.00429,0.00827,0.00511,0.00788
0.01166,0.01407,0.02244,0.01945,0.0115,0.48929,0.04593,0.57417,0.00767,0.07827,0.41754,0.00223,0.00726,0.00814,0.03713,0.11154,0.01469,0.00366,0.00563,0.00937,0.00667,0.00914
0.00918,0.01405,0.01534,0.00715,0.00604,0.71242,0.00431,0.93854,0.00843,0.03386,0.60052,0.00227,0.0055,0.00675,0.06144,0.12713,0.0103,0.00274,0.00526,0.00826,0.00542,0.00795
0.00703,0.00819,0.01099,0.0038,0.01169,1.12471,0.04616,1.23365,0.00781,0.07915,0.97609,0.00206,0.00437,0.00497,0.06125,0.11443,0.00885,0.0026,0.0044,0.00513,0.00407,0.00507
0.00888,0.01134,0.01645,0.01536,0.00594,0.74515,0.00411,0.84907,0.00851,0.03353,0.65185,0.00202,0.00587,0.00706,0.05201,0.1245,0.0101,0.00313,0.00472,0.00769,0.00511,0.0081
0.01039,0.01604,0.0146,0.0412,0.01177,0.61239,0.0463,0.73963,0.00763,0.07762,0.53297,0.00268,0.00605,0.00898,0.04721,0.11311,0.01244,0.00313,0.00581,0.01212,0.00562,0.01011
0.00922,0.01282,0.0172,0.01983,0.00598,1.16141,0.00406,1.15816,0.00859,0.03457,1.14688,0.00233,0.0055,0.00652,0.03732,0.12534,0.0126,0.0026,0.0056,0.00856,0.00513,0.00742
0.00609,0.00922,0.00853,0.0091,0.01173,0.93344,0.0462,1.12763,0.00744,0.07675,0.65048,0.00194,0.00571,0.00648,0.04681,0.38411,0.00934,0.00286,0.0046,0.00677,0.00493,0.00687
0.01532,0.02594,0.02881,0.03853,0.00586,0.75176,0.00415,0.70783,0.00876,0.03587,0.76983,0.00254,0.00743,0.01013,0.04203,0.23962,0.01914,0.00301,0.00671,0.01294,0.00645,0.01179
0.00882,0.01271,0.01353,0.01949,0.01179,0.9217,0.04616,1.05753,0.0075,0.07505,0.76787,0.0026,0.00582,0.00709,0.03393,0.18309,0.01078,0.00286,0.00671,0.00864,0.00546,0.00819
0.01125,0.01327,0.01592,0.00818,0.00588,0.91621,0.00413,1.13138,0.00857,0.03724,0.75939,0.00243,0.00595,0.00753,0.0347,0.09352,0.01117,0.0029,0.00538,0.00728,0.00642,0.00695
0.0086,0.01206,0.01208,0.02138,0.01173,0.89843,0.04618,0.86744,0.00773,0.07464,0.82728,0.00225,0.00585,0.00914,0.03378,0.09731,0.00955,0.00321,0.00542,0.01037,0.00505,0.00919
0.00888,0.01143,0.01407,0.02651,0.00596,0.70599,0.00413,0.61884,0.00835,0.03761,0.71447,0.00206,0.00816,0.00906,0.03884,0.08933,0.0118,0.00305,0.00575,0.01022,0.00708,0.00873
0.00863,0.01055,0.01167,0.01189,0.01161,0.59497,0.04612,0.65459,0.00793,0.07418,0.47038,0.00282,0.00693,0.00707,0.03513,0.1032,0.01149,0.00356,0.00548,0.00893,0.0066,0.0083
0.00927,0.00916,0.01358,0.0075,0.00619,0.60808,0.00419,0.71579,0.00826,0.03741,0.53639,0.00215,0.00548,0.00605,0.02765,0.08751,0.00864,0.0028,0.00489,0.00681,0.00527,0.00609
0.00623,0.0075,0.00762,0.0073,0.01142,0.7855,0.0461,0.9206,0.00781,0.07421,0.68454,0.00174,0.00444,0.00511,0.02525,0.1097,0.00668,0.00243,0.00448,0.00626,0.00448,0.0055
0.00767,0.00863,0.00894,0.00925,0.01244,0.6222,0.04622,0.61738,0.00836,0.08194,0.58464,0.00213,0.00503,0.00681,0.02774,0.12068,0.00802,0.00274,0.00485,0.00761,0.00474,0.00692
0.00783,0.01203,0.01127,0.01924,0.00528,0.5793,0.00415,0.52408,0.00783,0.02998,0.61378,0.00229,0.00651,0.00802,0.02642,0.12781,0.00976,0.00297,0.00542,0.00986,0.00536,0.00898
0.00824,0.00877,0.0128,0.01256,0.01226,0.52463,0.0462,0.56671,0.00832,0.08229,0.49323,0.00196,0.00593,0.00623,0.02589,0.10158,0.00904,0.00249,0.00495,0.0068,0.00562,0.00679
0.00746,0.00724,0.00876,0.00758,0.00538,0.57315,0.00406,0.81605,0.00773,0.03002,0.41227,0.00139,0.00482,0.00531,0.02663,0.10289,0.00713,0.00209,0.00425,0.00593,0.00484,0.00529
0.00613,0.00681,0.0066,0.00382,0.01224,0.65524,0.04626,0.85044,0.00832,0.08205,0.52598,0.00295,0.00427,0.00489,0.02826,0.12946,0.00624,0.00372,0.00446,0.00548,0.00433,0.00507
0.00525,0.00714,0.00691,0.00434,0.00539,1.14825,0.00407,1.01184,0.00775,0.02932,0.85702,0.00952,0.00483,0.00509,0.02673,0.11572,0.00616,0.00762,0.00472,0.00651,0.00417,0.00665
0.00667,0.0088,0.00853,0.01007,0.01216,0.814,0.0462,1.02813,0.0082,0.0823,0.63509,0.01004,0.00569,0.00712,0.02288,0.10624,0.00913,0.00609,0.00513,0.00781,0.0053,0.00742
0.0096,0.0106,0.01404,0.03719,0.00557,0.68274,0.004,0.84205,0.00789,0.02981,0.65251,0.00457,0.00595,0.00687,0.01729,0.11595,0.01131,0.00464,0.00493,0.008,0.00519,0.00812
0.00723,0.00865,0.00968,0.01482,0.01208,0.94424,0.04626,1.52987,0.00804,0.08203,1.12674,0.01046,0.00642,0.00667,0.01808,0.11306,0.00942,0.01046,0.00519,0.00679,0.0056,0.00658
0.00804,0.0092,0.01098,0.00563,0.00606,0.82696,0.00411,0.90309,0.00808,0.03036,1.889,0.01186,0.00533,0.00699,0.02238,0.1146,0.01006,0.01164,0.00663,0.00632,0.00493,0.00679
0.01058,0.00978,0.01071,0.0297,0.01175,0.67429,0.04618,0.91292,0.00797,0.08145,0.70035,0.00629,0.01081,0.0091,0.01993,0.10124,0.01238,0.00719,0.02677,0.00978,0.00728,0.0087
0.01553,0.01277,0.00963,0.0623,0.0061,7.20634,0.00423,1.87626,0.00841,0.03198,1.10373,0.00263,0.01326,0.0106,0.02523,0.13553,0.01545,0.00337,0.02982,0.01486,0.00628,0.0117
0.0081,0.00891,0.00941,0.02084,0.01157,0.8705,0.04606,1.09741,0.00759,0.07903,0.73628,0.00299,0.00589,0.00645,0.02253,0.12651,0.00827,0.00385,0.01002,0.00642,0.00456,0.00727
0.00896,0.01111,0.01154,0.3344,0.00621,0.77574,0.00433,0.88318,0.00845,0.03416,0.64398,0.00514,0.00808,0.00896,0.02112,0.14425,0.01084,0.00446,0.01088,0.01441,0.00647,0.02822
0.01138,0.01459,0.01051,0.01186,0.01134,0.63351,0.04597,0.63672,0.00759,0.07845,0.58938,0.00466,0.00798,0.00871,0.02446,0.12331,0.01194,0.00692,0.00516,0.00739,0.00562,0.00998
0.01116,0.01542,0.00942,0.01301,0.00621,0.63737,0.00431,0.75173,0.00849,0.03291,0.74232,0.00304,0.00755,0.00912,0.02913,0.11799,0.0093,0.0041,0.00653,0.00859,0.00562,0.01338
0.00766,0.00763,0.00869,0.00753,0.0114,0.60482,0.04598,0.6543,0.00756,0.07881,0.80174,0.00151,0.00517,0.00558,0.03049,0.11871,0.00687,0.00298,0.00488,0.00513,0.00525,0.00682
0.00681,0.00845,0.00838,0.00396,0.00617,0.60157,0.00435,0.71565,0.00847,0.03281,0.82569,0.00215,0.0054,0.00702,0.03656,0.13732,0.00824,0.00352,0.00573,0.00679,0.00511,0.00695
0.0104,0.01009,0.00939,0.00382,0.01138,0.67239,0.04589,0.82579,0.0075,0.07891,0.90122,0.0019,0.0064,0.00572,0.0372,0.12705,0.00855,0.00301,0.00796,0.00706,0.00472,0.00753
0.01166,0.01303,0.00924,0.00442,0.00629,0.59666,0.00448,0.86335,0.00863,0.03303,0.83412,0.0025,0.00677,0.00712,0.03523,0.11171,0.00951,0.00303,0.00982,0.00849,0.0046,0.00982
0.01098,0.01038,0.00904,0.00399,0.01138,0.6231,0.04585,0.67102,0.00742,0.07854,0.67165,0.00223,0.00812,0.00843,0.02585,0.11754,0.00926,0.00305,0.01258,0.00886,0.0052,0.00977
0.01069,0.00979,0.00793,0.00423,0.00641,0.79088,0.00448,1.05598,0.00871,0.03342,0.96409,0.00239,0.00925,0.00853,0.01997,0.10183,0.00922,0.00383,0.01512,0.00828,0.00503,0.01027
0.00899,0.00992,0.00767,0.00409,0.01118,0.5657,0.04585,0.65132,0.00738,0.07833,0.70696,0.00684,0.00879,0.00691,0.02312,0.08864,0.00935,0.00425,0.01231,0.00882,0.00476,0.00996
0.01224,0.01211,0.01367,0.00593,0.00641,0.81525,0.00452,0.84313,0.00867,0.03361,0.66335,0.01431,0.00726,0.00677,0.02797,0.10156,0.01092,0.00985,0.00924,0.00918,0.00528,0.00898
0.00915,0.00957,0.00745,0.0079,0.01122,0.8994,0.04577,1.1129,0.00754,0.0777,0.68085,0.00282,0.00531,0.00562,0.03615,0.10707,0.00899,0.00357,0.00484,0.00541,0.00433,0.00685
0.00642,0.00805,0.01066,0.00959,0.00633,0.80535,0.0045,1.01081,0.00865,0.03357,0.61117,0.00336,0.00464,0.0065,0.05105,0.11683,0.00754,0.00317,0.00546,0.00579,0.00446,0.00636
0.00722,0.01109,0.01203,0.01697,0.01161,0.44331,0.04591,0.50416,0.00761,0.07811,0.40699,0.00217,0.00839,0.01015,0.05356,0.10222,0.01068,0.00331,0.007,0.01071,0.00636,0.01068
0.00677,0.00955,0.01116,0.01115,0.0061,0.50768,0.00441,0.57921,0.00845,0.03379,0.45121,0.00299,0.00627,0.00803,0.04069,0.12975,0.00949,0.0035,0.00579,0.00879,0.00482,0.0075
0.00661,0.00693,0.00953,0.00998,0.01165,0.8123,0.0461,0.9389,0.00775,0.07872,0.67752,0.00212,0.00523,0.00537,0.03861,0.12518,0.00703,0.00303,0.00515,0.0048,0.00456,0.00568
0.00624,0.00931,0.00818,0.01312,0.00586,0.64266,0.00411,0.56301,0.00845,0.03355,0.50757,0.00202,0.00513,0.00616,0.02304,0.09153,0.00835,0.0026,0.00522,0.00749,0.00442,0.00726
0.00911,0.01033,0.01095,0.01409,0.01179,0.75862,0.04622,0.70629,0.00758,0.07807,0.66308,0.0027,0.00733,0.00829,0.0261,0.09506,0.01039,0.00278,0.00575,0.00804,0.00591,0.00822
0.00853,0.01029,0.00975,0.01347,0.00598,0.72388,0.00413,0.71796,0.00869,0.03412,0.64712,0.00217,0.00568,0.00644,0.02275,0.11024,0.0092,0.00262,0.00511,0.00568,0.00548,0.00623
0.00931,0.01383,0.01299,0.01301,0.01177,0.5918,0.04624,0.57093,0.00752,0.07727,0.56318,0.00217,0.00677,0.00685,0.02571,0.0999,0.0109,0.00278,0.00569,0.00786,0.0055,0.0089
0.00945,0.0112,0.01249,0.00766,0.00582,0.54457,0.00411,0.68998,0.00871,0.03486,0.49278,0.00239,0.00605,0.00714,0.02751,0.12527,0.01065,0.0026,0.00575,0.00777,0.0056,0.0084
0.00723,0.00813,0.00801,0.00394,0.01173,0.66091,0.04614,0.81137,0.00756,0.0761,0.54086,0.00254,0.0054,0.00749,0.02335,0.13802,0.00832,0.00239,0.00444,0.00544,0.00482,0.00566
0.00671,0.00697,0.00754,0.00686,0.0059,0.761,0.00417,1.11508,0.00859,0.03652,0.68877,0.00188,0.00444,0.00552,0.02368,0.12507,0.00681,0.00223,0.00472,0.00673,0.00399,0.00669
0.00576,0.0072,0.00734,0.01339,0.01173,0.7316,0.04616,0.64048,0.0075,0.07425,0.59709,0.00182,0.00468,0.00562,0.01993,0.10931,0.00622,0.0025,0.00487,0.00728,0.00434,0.00628
0.00665,0.00816,0.00816,0.01243,0.00596,0.98815,0.00413,1.01822,0.00855,0.0386,1.33587,0.01428,0.00554,0.00712,0.02357,0.09367,0.00716,0.0104,0.00515,0.00728,0.00487,0.0081
0.00716,0.00722,0.00789,0.00795,0.01163,0.76816,0.0461,0.8649,0.00759,0.07363,0.74667,0.00235,0.00456,0.00572,0.02852,0.10507,0.0065,0.00309,0.00733,0.00683,0.00503,0.00664
0.01238,0.01201,0.01019,0.00568,0.00598,0.71365,0.00421,0.80946,0.00847,0.03794,0.79117,0.00442,0.00802,0.00739,0.03416,0.10923,0.01031,0.00346,0.01472,0.00902,0.00569,0.0089
0.00961,0.01202,0.00828,0.03829,0.01165,0.83157,0.04612,1.25297,0.00785,0.07406,0.68203,0.00352,0.00769,0.00863,0.02757,0.09164,0.0093,0.0038,0.01073,0.009,0.00568,0.0108
0.00869,0.01008,0.00777,0.00902,0.01241,1.36203,0.0463,1.25473,0.00841,0.08202,1.01032,0.00907,0.00668,0.0072,0.03019,0.10059,0.00904,0.0062,0.00658,0.00783,0.00538,0.00809
0.0082,0.00916,0.01039,0.01385,0.00514,0.91789,0.00409,0.98927,0.00779,0.03002,0.74926,0.00527,0.00585,0.00716,0.02219,0.1142,0.00961,0.00509,0.00613,0.00947,0.00651,0.00838
0.01021,0.01193,0.01088,0.04845,0.01237,0.62535,0.0462,0.73394,0.00834,0.08217,0.79168,0.00241,0.00874,0.01152,0.02329,0.1111,0.01152,0.0036,0.01003,0.0116,0.00843,0.01175
0.00961,0.01219,0.01182,0.04779,0.00534,0.75603,0.00409,0.85243,0.00771,0.03024,0.72119,0.00208,0.00758,0.00944,0.02553,0.14717,0.00977,0.00339,0.0074,0.00895,0.00568,0.0102
0.00953,0.01,0.01016,0.00816,0.0122,0.72894,0.04626,1.03795,0.00835,0.08158,0.61826,0.00246,0.0058,0.00724,0.02634,0.10361,0.00869,0.00313,0.00796,0.00762,0.00511,0.00836
0.00865,0.01088,0.01344,0.01107,0.00545,0.48838,0.00407,0.58539,0.00781,0.02971,0.48187,0.00223,0.00618,0.00693,0.02189,0.11675,0.00967,0.0029,0.00871,0.00929,0.00509,0.00896
