"C3","C4","CZ","EMG","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
0.20424,0.20072,0.25429,0.00904,40.84591,32.15906,18.63696,14.08032,38.7805,29.78083,46.3709,0.15238,0.07171,0.09544,0.1288,0.12071,0.15937,0.03747,0.08681,0.0714,0.0509,0.07045
0.08277,0.10605,0.15037,0.0085,20.70803,30.61585,6.42573,15.3187,8.8793,13.40665,41.20345,0.03201,0.06251,0.07108,0.07434,0.0943,0.10295,0.02024,0.04513,0.04211,0.047,0.0576
0.17436,0.22278,0.30715,0.00764,37.79284,32.14078,17.89983,14.15284,13.7782,9.40508,40.60697,0.03066,0.07851,0.07741,0.12467,0.12257,0.15821,0.01965,0.05543,0.04356,0.06954,0.04979
0.17277,0.23096,0.32529,0.00949,17.11166,25.85025,8.6677,11.88156,9.23494,12.18188,23.14778,0.04995,0.07459,0.07174,0.10377,0.12426,0.13279,0.0296,0.05398,0.04862,0.0634,0.05525
0.19766,0.27465,0.37688,0.0088,19.29001,20.2074,6.75729,11.04941,9.60417,9.24831,21.99469,0.07915,0.08632,0.07381,0.14827,0.13812,0.17796,0.03185,0.05912,0.05749,0.06552,0.05518
0.26424,0.27482,0.46198,0.00864,30.3145,39.73049,8.00154,13.41895,11.30447,20.50779,58.83227,0.09125,0.07118,0.06522,0.09664,0.12009,0.14169,0.05091,0.0877,0.06544,0.07153,0.06078
0.23147,0.29527,0.50011,0.01054,12.33837,13.9504,4.98521,6.29354,6.37292,5.84934,14.41176,0.04026,0.07241,0.06483,0.14248,0.18225,0.20731,0.04215,0.06559,0.08253,0.07556,0.0582
0.25501,0.29118,0.44065,0.01335,39.25424,32.32625,20.66298,10.76662,30.88201,16.80535,36.63366,0.0526,0.08256,0.09287,0.10971,0.15796,0.17009,0.01856,0.07138,0.07741,0.04903,0.06839
0.15083,0.12416,0.2083,0.01347,19.31777,53.50743,10.19631,16.87818,10.53131,15.03713,27.69707,0.03946,0.07051,0.07656,0.0886,0.07959,0.1047,0.02019,0.04436,0.03419,0.04655,0.05519
0.14,0.13937,0.21874,0.00872,9.16679,53.68249,5.01163,17.06564,7.57381,11.32659,22.17634,0.0387,0.08125,0.05733,0.10664,0.0832,0.11217,0.0233,0.05467,0.05497,0.08408,0.04908
0.179,0.2496,0.35164,0.01024,15.66083,16.56701,5.51231,9.50198,8.98582,12.97723,19.45468,0.03024,0.07771,0.07104,0.12458,0.13612,0.15446,0.03442,0.06307,0.05232,0.07262,0.0436
0.11835,0.12535,0.16981,0.0071,18.28365,39.42064,13.64016,15.80881,14.18948,17.94769,28.40307,0.0175,0.06089,0.06056,0.08492,0.09148,0.09507,0.01647,0.04572,0.03446,0.06221,0.04812
0.17819,0.17218,0.24985,0.00759,18.06182,31.112,9.61225,17.19024,13.189,18.34739,26.16207,0.07359,0.0698,0.0866,0.10512,0.10181,0.13698,0.01753,0.06028,0.04487,0.04131,0.05899
0.19629,0.21676,0.2975,0.00769,24.26231,39.33461,14.78401,18.3639,13.94114,16.82484,34.00406,0.04877,0.0815,0.09653,0.11448,0.14231,0.15058,0.03174,0.0598,0.06777,0.05931,0.09969
0.09818,0.15973,0.16334,0.00949,37.99766,98.93802,14.39787,47.50687,20.20656,36.47492,56.77002,0.03449,0.05146,0.05873,0.07507,0.09081,0.07805,0.02766,0.0395,0.06194,0.0541,0.05545
0.11259,0.14725,0.15432,0.0116,41.68874,63.78299,30.96494,27.32503,31.59833,36.89872,49.36885,0.03977,0.13021,0.09079,0.18228,0.16845,0.16149,0.03919,0.06355,0.08221,0.10522,0.06138
0.13186,0.20979,0.27892,0.00811,31.88304,19.95286,18.09967,8.87463,27.04894,20.77179,23.23729,0.0758,0.07795,0.09485,0.11971,0.14334,0.13776,0.02765,0.05117,0.06056,0.05778,0.07546
0.24921,0.2284,0.26964,0.00909,25.71997,25.66851,18.58615,20.70927,21.35724,22.75266,17.13369,0.04113,0.09504,0.09182,0.16515,0.16692,0.19889,0.03009,0.05606,0.05945,0.06764,0.07098
0.24325,0.25199,0.355,0.00915,15.2368,21.99289,7.45963,15.19695,8.44019,14.70186,27.95657,0.05706,0.08663,0.10526,0.13008,0.16463,0.16834,0.03245,0.07898,0.0618,0.08334,0.0816
0.23167,0.32626,0.37807,0.0082,20.75938,32.51836,9.5432,13.28708,9.7836,11.97211,39.03198,0.05389,0.07753,0.08183,0.12245,0.15247,0.16154,0.08141,0.06939,0.10526,0.07237,0.07971
0.24756,0.25268,0.34529,0.00864,20.9336,48.07224,16.02347,27.32994,30.07042,43.56636,22.67246,0.08547,0.09149,0.10486,0.13661,0.19526,0.17956,0.05431,0.09705,0.06273,0.07181,0.07965
